lineId,from,to,distance
2101,516064,516065,308.0869656714573
2101,516065,516067,196.17647676366482
2101,516067,516070,366.5554046589316
2101,516070,516072,358.36760397270564
2101,516072,516074,453.6974869192462
2101,516074,516076,317.2664690145356
2101,516076,516079,381.1171584932711
2101,516079,519022,381.76226582226883
2101,519022,519290,310.33024463306646
2101,519290,519026,311.36299339342685
2101,519026,501405,486.7518700614963
2101,501405,501502,795.8821068772104
2101,501502,501552,635.4502758548693
2101,501552,500751,236.9377318016388
2101,500751,500900,690.2458094911858
2101,500900,500952,470.68827164174047
2101,500952,519025,548.0807548868473
2101,519025,519142,325.10094117235155
2101,519142,519021,251.81507867607357
2101,519021,516078,417.64965078200544
2101,516078,516235,222.5923601777903
2101,516235,516077,285.11449399388204
2101,516077,516073,241.5267134247425
2101,516073,516071,269.742578272174
2101,516071,516069,457.2549559735584
2101,516069,516068,322.214892527169
2101,516068,516066,236.78019622168617
2101,516066,516063,270.83001317866655
2101,516063,516061,301.5320637426522
2101,516061,516059,254.89872106621112
2101,516059,516057,372.64108959998424
2101,516057,516055,322.3785708109407
2101,516055,516110,331.5281880739002
2101,516110,516053,354.22152256414967
2101,516053,516051,341.9553361977777
2101,516051,516049,330.18776321581265
2101,516049,511012,502.61042052318646
2101,511012,511008,454.1338210346825
2101,511008,511006,396.6165142384161
2101,511006,502250,456.281710970816
2101,502250,502303,892.0978117042907
2101,502303,516056,3464.4489853349623
2101,516056,516058,442.26005498577535
2101,516058,516060,347.7019995888373
2101,516060,516062,310.10920046349844
2101,516062,516064,302.54328916408184
2101,516064,516065,308.0869656714573
2101,516065,516067,196.17647676366482
2101,516067,516070,366.5554046589316
2101,516070,516072,358.36760397270564
2101,516072,516074,453.6974869192462
2101,516074,516076,317.2664690145356
2101,516076,516079,381.1171584932711
2101,516079,519022,381.76226582226883
2101,519022,519290,310.33024463306646
2101,519290,519026,311.36299339342685
2101,519026,501405,486.7518700614963
2101,501405,501502,795.8821068772104
2101,501502,501552,635.4502758548693
2101,501552,516063,5050.451800750268
2101,516063,516061,301.5320637426522
2101,516061,516059,254.89872106621112
2101,516059,516057,372.64108959998424
2101,516057,516055,322.3785708109407
2101,516055,516110,331.5281880739002
2101,516110,516053,354.22152256414967
2101,516053,516051,341.9553361977777
2101,516051,516049,330.18776321581265
2101,516049,511012,502.61042052318646
2101,511012,511008,454.1338210346825
2101,511008,511006,396.6165142384161
2101,511006,502250,456.281710970816
2101,502250,502303,892.0978117042907
2102,501400,501000,590.5904814808564
2102,501000,519059,384.27494849037316
2102,519059,519062,298.79455805021996
2102,519062,519292,172.30812091016662
2102,519292,519021,357.4029303834748
2102,519021,516078,417.64965078200544
2102,516078,516221,364.5383580089264
2102,516221,516219,367.4326602512954
2102,516219,516217,369.57746659927153
2102,516217,516215,232.37048924082114
2102,516215,516213,259.28933302503054
2102,516213,516211,306.5796259694826
2102,516211,516209,284.1563102536651
2102,516209,516207,361.31846567562593
2102,516207,516205,254.29608460729563
2102,516205,516129,329.269801340701
2102,516129,516130,263.31645728687835
2102,516130,516228,232.70578647528603
2102,516228,516226,383.2745314507471
2102,516226,516224,404.50238730089313
2102,516224,511104,709.4232267538046
2102,511104,511105,270.5208964561818
2102,511105,511305,224.79936802858836
2102,511305,511242,564.9532603899552
2102,511242,511279,363.1119001041559
2102,511279,511284,369.3358740872784
2102,511284,511281,313.46810047016186
2102,511281,502301,534.0289494156596
2102,502301,514001,325.18886208052254
2102,514001,511349,223.5035068799629
2102,511349,511237,442.930538492104
2102,511237,511301,193.75176194474352
2102,511301,511238,337.94671828996314
2102,511238,511239,275.1409768442424
2102,511239,511102,194.23532021358238
2102,511102,511103,321.4778606441569
2102,511103,516225,607.3910946497265
2102,516225,516227,465.39032916623694
2102,516227,516236,294.0550207180629
2102,516236,516202,259.37481650081384
2102,516202,516203,321.4645617625895
2102,516203,516204,289.7192074020308
2102,516204,516206,242.56217761454252
2102,516206,516237,317.8895246306851
2102,516237,516238,314.08701092721594
2102,516238,516212,353.3758397273509
2102,516212,516214,219.70827261489336
2102,516214,516216,241.65908005743148
2102,516216,516218,419.2128101679063
2102,516218,516220,348.5349321101194
2102,516220,516079,387.9428965735955
2102,516079,519022,381.76226582226883
2102,519022,519148,341.85272047344864
2102,519148,519061,425.7436565071842
2102,519061,501400,383.9626766634022
2102,501400,516130,4845.6918757383955
2102,516130,516228,232.70578647528603
2102,516228,516226,383.2745314507471
2102,516226,516224,404.50238730089313
2102,516224,511104,709.4232267538046
2102,511104,511105,270.5208964561818
2102,511105,511305,224.79936802858836
2102,511305,511242,564.9532603899552
2102,511242,511279,363.1119001041559
2102,511279,511284,369.3358740872784
2102,511284,511281,313.46810047016186
2102,511281,502301,534.0289494156596
2102,502301,516202,3571.3485507879295
2102,516202,516203,321.4645617625895
2102,516203,516204,289.7192074020308
2102,516204,516206,242.56217761454252
2102,516206,516237,317.8895246306851
2102,516237,516238,314.08701092721594
2102,516238,516212,353.3758397273509
2102,516212,516214,219.70827261489336
2102,516214,516216,241.65908005743148
2102,516216,516218,419.2128101679063
2102,516218,516220,348.5349321101194
2102,516220,516079,387.9428965735955
2102,516079,519022,381.76226582226883
2102,519022,519148,341.85272047344864
2102,519148,519061,425.7436565071842
2102,519061,501400,383.9626766634022
2102,501400,501000,590.5904814808564
2102,501000,519059,384.27494849037316
2102,519059,519062,298.79455805021996
2102,519062,519292,172.30812091016662
2102,519292,519021,357.4029303834748
2102,519021,516078,417.64965078200544
2102,516078,516221,364.5383580089264
2102,516221,516219,367.4326602512954
2102,516219,516217,369.57746659927153
2102,516217,516215,232.37048924082114
2102,516215,516213,259.28933302503054
2102,516213,516211,306.5796259694826
2102,516211,516209,284.1563102536651
2102,516209,516207,361.31846567562593
2102,516207,516205,254.29608460729563
2102,516205,516129,329.269801340701
2102,516129,516130,263.31645728687835
2102,516130,516228,232.70578647528603
2102,516228,516226,383.2745314507471
2102,516226,516224,404.50238730089313
2102,516224,511104,709.4232267538046
2102,511104,511105,270.5208964561818
2102,511105,511305,224.79936802858836
2102,511305,511242,564.9532603899552
2102,511242,511279,363.1119001041559
2102,511279,511284,369.3358740872784
2102,511284,511281,313.46810047016186
2102,511281,502301,534.0289494156596
2102,502301,602301,0.0
2102,602301,611429,253.91580101105743
2102,611429,511429,0.0
311,511214,511215,352.630293685738
311,511215,511232,186.87340524301666
311,511232,511254,376.19384582787546
311,511254,511255,425.2698020361429
311,511255,511031,431.91042424869966
311,511031,511213,472.4240278769219
311,511213,512002,352.48774055928925
311,512002,511046,337.6596987907433
311,511046,511261,476.9599018693111
311,511261,511249,563.2349512474428
311,511249,511346,283.72152896091393
311,511346,511250,256.7641897481354
311,511250,511264,340.7879853530648
311,511264,511265,411.50049535103545
311,511265,502302,360.47703693776396
311,502302,511178,207.22936915555306
311,511178,511179,402.0128880071972
311,511179,511192,227.62891596625047
311,511192,511193,274.807140473112
311,511193,511347,258.4791013170846
311,511347,511194,385.7557607026745
311,511194,511361,507.068541634142
311,511361,511195,470.7559380362111
311,511195,511196,263.597085442234
311,511196,511214,360.94779014267505
2104,502301,514001,325.18886208052254
2104,514001,511349,223.5035068799629
2104,511349,511237,442.930538492104
2104,511237,511301,193.75176194474352
2104,511301,511422,402.80458477641395
2104,511422,511423,322.97278348791355
2104,511423,511109,577.6915677649922
2104,511109,516184,526.1551991256376
2104,516184,516250,264.9741286852257
2104,516250,516146,245.24544358742463
2104,516146,516147,612.6394915296669
2104,516147,516148,390.8512441658206
2104,516148,516149,354.7090617977537
2104,516149,516255,251.55612837629698
2104,516255,516256,306.4931021442193
2104,516256,516257,267.15542525091485
2104,516257,516216,323.9839336269265
2104,516216,516218,419.2128101679063
2104,516218,516220,348.5349321101194
2104,516220,516079,387.9428965735955
2104,516079,519022,381.76226582226883
2104,519022,519290,310.33024463306646
2104,519290,519026,311.36299339342685
2104,519026,501405,486.7518700614963
2104,501405,501451,161.41724477535317
2104,501451,501501,603.6656578923701
2104,501501,500751,598.7719492675864
2104,500751,500952,1160.6539198621758
2104,500952,519025,548.0807548868473
2104,519025,519142,325.10094117235155
2104,519142,519021,251.81507867607357
2104,519021,516078,417.64965078200544
2104,516078,516221,364.5383580089264
2104,516221,516219,367.4326602512954
2104,516219,516217,369.57746659927153
2104,516217,516215,232.37048924082114
2104,516215,516213,259.28933302503054
2104,516213,516005,245.1461758462554
2104,516005,516006,273.836556834878
2104,516006,516262,208.99861605050836
2104,516262,516263,255.81183244909244
2104,516263,516166,441.7491167300519
2104,516166,516167,461.28300260256356
2104,516167,516251,493.0909170763699
2104,516251,516252,208.49714242936028
2104,516252,511424,459.23838637746195
2104,511424,511425,606.8508755445497
2104,511425,511426,250.9282721922937
2104,511426,511242,340.81098146570804
2104,511242,511279,363.1119001041559
2104,511279,511284,369.3358740872784
2104,511284,511281,313.46810047016186
2104,511281,502301,534.0289494156596
2104,502301,516146,3520.1639929100784
2104,516146,516147,612.6394915296669
2104,516147,516148,390.8512441658206
2104,516148,516149,354.7090617977537
2104,516149,516255,251.55612837629698
2104,516255,516256,306.4931021442193
2104,516256,516257,267.15542525091485
2104,516257,516216,323.9839336269265
2104,516216,516218,419.2128101679063
2104,516218,516220,348.5349321101194
2104,516220,516079,387.9428965735955
2104,516079,519022,381.76226582226883
2104,519022,519290,310.33024463306646
2104,519290,519026,311.36299339342685
2104,519026,501405,486.7518700614963
2104,501405,501451,161.41724477535317
2104,501451,501501,603.6656578923701
2104,501501,500751,598.7719492675864
2104,500751,502301,9576.990153539242
2104,502301,514001,325.18886208052254
2104,514001,511349,223.5035068799629
2104,511349,511237,442.930538492104
2104,511237,511301,193.75176194474352
2104,511301,511422,402.80458477641395
2104,511422,511423,322.97278348791355
2104,511423,511109,577.6915677649922
2104,511109,516184,526.1551991256376
2104,516184,516250,264.9741286852257
2104,516250,516146,245.24544358742463
2104,516146,516147,612.6394915296669
2104,516147,516148,390.8512441658206
2104,516148,516149,354.7090617977537
2104,516149,516255,251.55612837629698
2104,516255,516256,306.4931021442193
2104,516256,516257,267.15542525091485
2104,516257,516216,323.9839336269265
2104,516216,516218,419.2128101679063
2104,516218,516220,348.5349321101194
2104,516220,516079,387.9428965735955
2104,516079,519022,381.76226582226883
2104,519022,519290,310.33024463306646
2104,519290,519026,311.36299339342685
2104,519026,501405,486.7518700614963
2104,501405,501451,161.41724477535317
2104,501451,501501,603.6656578923701
2104,501501,500751,598.7719492675864
2104,500751,500952,1160.6539198621758
2104,500952,519025,548.0807548868473
2104,519025,519142,325.10094117235155
2104,519142,519021,251.81507867607357
2104,519021,516078,417.64965078200544
2104,516078,516221,364.5383580089264
2104,516221,516219,367.4326602512954
2104,516219,516217,369.57746659927153
2104,516217,516215,232.37048924082114
2104,516215,516213,259.28933302503054
2104,516213,516211,306.5796259694826
2104,516211,516209,284.1563102536651
2104,516209,516207,361.31846567562593
2104,516207,516205,254.29608460729563
2104,516205,516129,329.269801340701
2104,516129,516130,263.31645728687835
2104,516130,516228,232.70578647528603
2104,516228,516226,383.2745314507471
2104,516226,516224,404.50238730089313
2104,516224,511104,709.4232267538046
2104,511104,511105,270.5208964561818
2104,511105,511305,224.79936802858836
2104,511305,511242,564.9532603899552
2104,511242,511279,363.1119001041559
2104,511279,511284,369.3358740872784
2104,511284,511281,313.46810047016186
2104,511281,502301,534.0289494156596
3131,511269,511270,232.8617409314986
3131,511270,511271,244.8169492168121
3131,511271,511272,229.22493008396327
3131,511272,511273,333.2082238132019
3131,511273,511019,240.49923692780078
3131,511019,511324,282.50176250380065
3131,511324,511478,290.0524377911271
3131,511478,511230,281.4480837133372
3131,511230,511416,237.5622361760109
3131,511416,511417,279.50680471690436
3131,511417,511484,284.7067476380206
3131,511484,511408,269.6587196925531
3131,511408,511100,144.848163078848
3131,511100,511226,258.1831156215039
3131,511226,511033,286.81392914870776
3131,511033,502312,457.2019247326637
3131,502312,602312,0.0
3131,602312,602311,83.9447920053167
3131,602311,502311,0.0
3131,502311,511034,500.15612725937825
3131,511034,511107,371.76328039128185
3131,511107,511456,305.44286843893235
3131,511456,511479,210.17018163831665
3131,511479,511480,295.502967378198
3131,511480,511481,273.34649648681784
3131,511481,511228,209.83640491506034
3131,511228,511267,370.7818548861478
3131,511267,511268,288.1808341336536
3131,511268,511269,311.59345464763726
3132,511476,511464,336.01548312968987
3132,511464,511465,144.3935159449533
3132,511465,511269,185.27926907534552
3132,511269,511270,232.8617409314986
3132,511270,511271,244.8169492168121
3132,511271,511272,229.22493008396327
3132,511272,511273,333.2082238132019
3132,511273,511019,240.49923692780078
3132,511019,511324,282.50176250380065
3132,511324,511478,290.0524377911271
3132,511478,511267,247.52938191483202
3132,511267,511268,288.1808341336536
3132,511268,511467,144.20090225706195
3132,511467,511470,395.65878891038284
3132,511470,511471,283.42872170608956
3132,511471,511472,172.26095384296096
3132,511472,511492,198.9299419696441
3132,511492,511473,172.2464691918635
3132,511473,511474,148.75872311518538
3132,511474,511475,172.7274494904143
3132,511475,511476,333.50117223526075
3132,511476,511464,336.01548312968987
3132,511464,511467,80.93498815741917
3132,511467,511470,395.65878891038284
3132,511470,511471,283.42872170608956
3132,511471,511472,172.26095384296096
3132,511472,511492,198.9299419696441
3132,511492,511473,172.2464691918635
3132,511473,511474,148.75872311518538
3132,511474,511475,172.7274494904143
3133,502309,511034,537.255511652329
3133,511034,511402,325.25425044796594
3133,511402,511403,195.60201666816758
3133,511403,511224,156.74003498399534
3133,511224,511225,176.6817226359875
3133,511225,511456,208.07344337138085
3133,511456,511457,297.2222301317535
3133,511457,511458,248.5279123347068
3133,511458,511483,368.1948585834335
3133,511483,511407,335.1638930304378
3133,511407,511408,433.7758735586916
3133,511408,511100,144.848163078848
3133,511100,511226,258.1831156215039
3133,511226,511033,286.81392914870776
3133,511033,502310,447.02147132081166
3133,502310,602310,0.0
3133,602310,602309,27.676412294667003
3133,602309,502309,0.0
3133,502309,511483,1820.9641691904721
3133,511483,511407,335.1638930304378
3133,511407,511408,433.7758735586916
3133,511408,511100,144.848163078848
3133,511100,511226,258.1831156215039
3133,511226,511033,286.81392914870776
318,502313,511016,610.7876966633216
318,511016,511251,389.69075782387773
318,511251,511020,612.6408937928342
318,511020,511256,1020.2972260254675
318,511256,511232,648.5720372035951
318,511232,511334,571.3287153256183
318,511334,511132,362.3734422567227
318,511132,511335,814.8454918748768
318,511335,511248,570.5237345142982
318,511248,511134,401.6462579963534
318,511134,511337,258.13455891276453
318,511337,511221,1612.0479888569848
318,511221,511339,740.131038179559
318,511339,511135,686.3272048174339
318,511135,511341,1866.339889827819
318,511341,511343,1091.812909337503
318,511343,511136,780.6405066803293
318,511136,511344,352.08575434297234
318,511344,511257,1321.313322656329
318,511257,511021,927.2185418990584
318,511021,511252,645.0836324677095
318,511252,511459,361.065996964589
318,511459,502314,586.5424476082343
318,502314,602314,0.0
318,602314,602313,37.56727237159302
318,602313,502313,0.0
318,502313,511016,610.7876966633216
318,511016,511251,389.69075782387773
318,511251,511256,1625.6096774170492
318,511256,511232,648.5720372035951
318,511232,511334,571.3287153256183
318,511334,511132,362.3734422567227
318,511132,511335,814.8454918748768
318,511335,511248,570.5237345142982
318,511248,511134,401.6462579963534
318,511134,511337,258.13455891276453
318,511337,511221,1612.0479888569848
318,511221,511338,1058.2525199287325
318,511338,511339,1485.9484531972435
318,511339,511135,686.3272048174339
318,511135,511341,1866.339889827819
318,511341,511343,1091.812909337503
318,511343,511136,780.6405066803293
318,511136,511344,352.08575434297234
318,511344,511257,1321.313322656329
318,511257,511021,927.2185418990584
318,511021,511252,645.0836324677095
318,511252,511459,361.065996964589
318,511459,502314,586.5424476082343
321,513041,513042,245.17880370748207
321,513042,513043,219.0876240654685
321,513043,513044,230.0983979572227
321,513044,513045,314.44755653472737
321,513045,513046,217.610357803473
321,513046,513047,240.80540794284886
321,513047,500105,1006.4657010430982
321,500105,600105,0.0
321,600105,600107,76.44121900787614
321,600107,500107,0.0
321,500107,512078,299.46201758860354
321,512078,513252,602.7547497596292
321,513252,513033,282.64250622373356
321,513033,513034,300.5623719700004
321,513034,513024,181.56715090528613
321,513024,513025,370.3380652917753
321,513025,513026,307.7419977128658
321,513026,513027,195.1216490198027
321,513027,513041,86.17499345948183
322,500110,512061,453.8975122249281
322,512061,512062,344.5858383442516
322,512062,512063,209.0490101784842
322,512063,512064,156.65348142257486
322,512064,512120,212.96147378265806
322,512120,512121,128.82069507436498
322,512121,512089,135.7417660077727
322,512089,512090,145.53663998755425
322,512090,512091,186.45267983386572
322,512091,512092,119.75146622425815
322,512092,512029,293.2410643670913
322,512029,512093,150.82012422050593
322,512093,512122,220.00150001017158
322,512122,512187,117.21505430913194
322,512187,512032,188.5353862966826
322,512032,512033,301.49430688278875
322,512033,500108,167.13736363955627
322,500108,500110,41.1598287292895
323,500111,512014,491.9251259847251
323,512014,512124,208.9515315299795
323,512124,512085,209.72328521783862
323,512085,512086,148.68281103067366
323,512086,512087,119.43760187116918
323,512087,512144,149.8855261429487
323,512144,512153,191.34364138300106
323,512153,512184,122.76202085353309
323,512184,512185,103.61055006619922
323,512185,512186,219.53251837798612
323,512186,500109,259.79010776903544
323,500109,500111,42.31448774970225
324,512165,512166,308.8149502568518
324,512166,512167,290.75713717865847
324,512167,512168,369.0888280571982
324,512168,512169,173.41653605215225
324,512169,512170,304.04236039974836
324,512170,512171,245.31627138885366
324,512171,512172,180.17282586962824
324,512172,512173,253.3507835661198
324,512173,512174,152.46134690355652
324,512174,512175,158.78045178515677
324,512175,512176,246.3521898340224
324,512176,512155,24.071551991471633
324,512155,512156,259.2604797070084
324,512156,512157,120.56977920433395
324,512157,512158,203.57513452762956
324,512158,512159,179.3693804819895
324,512159,512160,325.3767026083461
324,512160,512161,302.14704624309144
324,512161,512162,178.32902607908215
324,512162,512163,343.8424480394521
324,512163,512164,252.08033686462974
324,512164,512165,479.56571895705537
3141,511039,511038,329.55289517103876
3141,511038,511036,510.8998786582202
3141,511036,511046,651.9692897006229
3141,511046,511261,476.9599018693111
3141,511261,511249,563.2349512474428
3141,511249,511346,283.72152896091393
3141,511346,511250,256.7641897481354
3141,511250,511264,340.7879853530648
3141,511264,511265,411.50049535103545
3141,511265,502302,360.47703693776396
3141,502302,511241,2613.927413929428
3141,511241,511045,629.8133455549806
3141,511045,511035,446.44167875058173
3141,511035,511037,422.83450725700044
3141,511037,511039,384.8560575288188
3142,502305,511020,1547.857009092198
3142,511020,511241,1184.6561622457762
3142,511241,511045,629.8133455549806
3142,511045,511035,446.44167875058173
3142,511035,511037,422.83450725700044
3142,511037,511039,384.8560575288188
3142,511039,511038,329.55289517103876
3142,511038,511036,510.8998786582202
3142,511036,511046,651.9692897006229
3142,511046,511261,476.9599018693111
3142,511261,511249,563.2349512474428
3142,511249,511346,283.72152896091393
3142,511346,511250,256.7641897481354
3142,511250,511264,340.7879853530648
3142,511264,511265,411.50049535103545
3142,511265,502305,389.8267494008741
3142,502305,511020,1547.857009092198
3142,511020,511241,1184.6561622457762
3142,511241,511045,629.8133455549806
3142,511045,511035,446.44167875058173
3142,511035,511037,422.83450725700044
3142,511037,511039,384.8560575288188
3142,511039,511138,614.48889056419
3142,511138,511139,972.6027549861918
3142,511139,511381,324.56635798570403
3142,511381,511140,303.1832492590675
3142,511140,511141,302.36003551726816
3142,511141,511142,508.86147647184885
3142,511142,511143,272.44353081548894
3142,511143,511144,1879.2794490537638
3142,511144,511460,124.5621035512877
3142,511460,511145,142.91921760517218
3142,511145,511146,1866.8117602848156
3142,511146,511147,269.00510875055363
3142,511147,511148,521.0940232766561
3142,511148,511149,299.10632614943603
3142,511149,511382,260.37415556783884
3142,511382,511150,413.42418333485676
3142,511150,511151,1217.4036484623396
3142,511151,511040,446.6904309377819
3142,511040,511038,257.05033688303223
3142,511038,511036,510.8998786582202
3142,511036,511046,651.9692897006229
3142,511046,511261,476.9599018693111
3142,511261,511249,563.2349512474428
3142,511249,511346,283.72152896091393
3142,511346,511250,256.7641897481354
3142,511250,511264,340.7879853530648
3142,511264,511265,411.50049535103545
3142,511265,502305,389.8267494008741
3142,502305,602305,0.0
3142,602305,611429,150.69573683298512
3142,611429,511429,0.0
2121,500202,513040,385.18104924796114
2121,513040,513211,153.46637819043656
2121,513211,513032,224.1845893525792
2121,513032,513251,180.27796962300116
2121,513251,513253,774.4109100455591
2121,513253,513257,551.1380210100768
2121,513257,512003,287.78036427993385
2121,512003,513259,273.8676865117368
2121,513259,513261,278.7088047488135
2121,513261,512017,275.6277914760954
2121,512017,512209,276.0244006041092
2121,512209,512018,250.95036067907844
2121,512018,513262,292.50481653196465
2121,513262,513260,280.8938767849962
2121,513260,512004,214.9699651427863
2121,512004,512200,125.63256952088014
2121,512200,513258,251.57686495396
2121,513258,500100,333.62574590165514
2121,500100,500202,1474.8700792535126
2121,500202,513040,385.18104924796114
2121,513040,513211,153.46637819043656
2121,513211,513032,224.1845893525792
2121,513032,513251,180.27796962300116
2121,513251,513253,774.4109100455591
2121,513253,513257,551.1380210100768
2121,513257,512003,287.78036427993385
2121,512003,513259,273.8676865117368
2121,513259,513261,278.7088047488135
2121,513261,512017,275.6277914760954
2121,512017,512209,276.0244006041092
2121,512209,512018,250.95036067907844
2121,512018,513262,292.50481653196465
2121,513262,513260,280.8938767849962
2121,513260,512004,214.9699651427863
2121,512004,512200,125.63256952088014
2121,512200,513258,251.57686495396
2121,513258,500100,333.62574590165514
2121,500100,515144,9288.18186435897
2121,515144,515145,285.83253447324535
2121,515145,516089,183.42885236684444
2121,516089,515161,288.2207562542746
2121,515161,516085,232.80575566753217
2121,516085,515146,167.8128532009978
2121,515146,515141,284.19730281930606
2121,515141,515025,342.60516491411846
2121,515025,515041,286.178709431286
2121,515041,515042,293.37317322950173
2121,515042,515043,308.8498132635553
2121,515043,515044,255.27841394062182
2121,515044,515045,392.23663580269175
2121,515045,515009,276.36354293574965
2121,515009,515019,213.49541995463653
2121,515019,515011,207.6383889123648
2121,515011,515015,276.3491316025326
2121,515015,515020,257.27296220769983
2121,515020,515013,269.69174978886866
2121,515013,515021,266.07792893744204
2121,515021,502600,159.74834383293788
2121,502600,514379,81.93745617272491
2121,514379,514415,181.34004562181343
2121,514415,514076,308.5481097359234
2121,514076,514377,160.25846598429354
2121,514377,514443,202.92974164680814
2121,514443,514384,243.4086059490951
2121,514384,514373,204.00256365120092
2121,514373,514431,279.16074302046525
2121,514431,514371,201.3110095782854
2121,514371,514381,199.8981887985827
2121,514381,514368,332.62619151040406
2121,514368,514369,180.23936846120097
2121,514369,500152,354.99479742749963
2121,500152,514401,137.99026616705086
2121,514401,514157,341.71261625903537
2121,514157,514080,377.9416556681017
2121,514080,514082,289.76013488420193
2121,514082,514095,254.88961669761858
2121,514095,514096,220.57165158851979
2121,514096,514098,270.1702622298694
2121,514098,514099,284.28281655984193
2121,514099,514113,284.76946193605824
2121,514113,513141,436.4424869179739
2121,513141,513142,265.71119853217954
2121,513142,513143,360.3489693599256
2121,513143,513144,235.06161424398712
2121,513144,513150,218.03878004809053
2121,513150,513151,358.88983791020047
2121,513151,513152,290.20171672577766
2121,513152,513153,379.5512670636705
2121,513153,513163,245.32662623024035
2121,513163,513165,209.56434242357616
2121,513165,504008,427.4846264112816
2121,504008,500202,1144.8880386996034
2121,500202,513040,385.18104924796114
2121,513040,513211,153.46637819043656
2121,513211,513032,224.1845893525792
2121,513032,513251,180.27796962300116
2121,513251,513253,774.4109100455591
2121,513253,513257,551.1380210100768
2121,513257,512003,287.78036427993385
2121,512003,513259,273.8676865117368
2121,513259,513261,278.7088047488135
2121,513261,512017,275.6277914760954
2121,512017,512209,276.0244006041092
2121,512209,512018,250.95036067907844
2121,512018,513262,292.50481653196465
2121,513262,513260,280.8938767849962
2121,513260,512004,214.9699651427863
2121,512004,512200,125.63256952088014
2121,512200,513258,251.57686495396
2121,513258,500100,333.62574590165514
2121,500100,504015,1781.03982267432
2121,504015,513006,582.8176482346713
2121,513006,513007,251.55419964801698
2121,513007,513008,390.22129729502814
2121,513008,513009,277.78899653156293
2121,513009,513158,197.0316170505705
2121,513158,513159,325.70979519709937
2121,513159,513160,396.00978366991154
2121,513160,513161,235.29298860539217
2121,513161,513162,327.7644049272747
2121,513162,514097,421.5340538183532
2121,514097,514218,198.9926816327786
2121,514218,514152,297.9168929576464
2121,514152,514153,427.56675580565036
2121,514153,514154,336.1939121829979
2121,514154,514155,295.9204036628464
2121,514155,514156,483.73911010228557
2121,514156,514365,171.88139611080464
2121,514365,500151,248.7253095431183
2121,500151,514401,161.36796825622088
2121,514401,514382,180.04324995839488
2121,514382,514367,298.0070542405532
2121,514367,514400,344.03337261406193
2121,514400,514370,503.69209044328164
2121,514370,514417,203.32633800181435
2121,514417,514372,201.32693362927262
2121,514372,514541,211.0296473835782
2121,514541,514374,116.47218037821976
2121,514374,514376,422.1768034101457
2121,514376,514278,336.73315519110645
2121,514278,502601,210.17045548137418
2121,502601,515012,335.0383797872027
2121,515012,515237,192.51332375824418
2121,515237,515238,218.04258823342894
2121,515238,515014,183.8271524056341
2121,515014,515010,266.7661504423849
2121,515010,515018,186.50851968049142
2121,515018,515022,360.6531532052443
2121,515022,515023,248.1324430119465
2121,515023,515196,297.2852746390121
2121,515196,516107,200.34313937186266
2121,516107,516108,344.9086135746062
2121,516108,515054,247.04739147614717
2121,515054,516080,171.5419539072423
2121,516080,516081,449.5999527589804
2121,516081,516084,327.52256664356435
2121,516084,515153,295.2983309636126
2121,515153,516088,247.80447509762658
2121,516088,516090,166.43486403816993
2121,516090,515142,221.80543627093968
2121,515142,515143,192.2574860403575
2121,515143,516230,801.9724385421159
2121,516230,516195,598.7465237394441
2121,516195,516139,315.94959807315195
2121,516139,516193,238.54087391391553
2121,516193,511276,658.4441462639506
2121,511276,511278,530.7864073421381
2121,511278,511279,374.9597779738689
2121,511279,511284,369.3358740872784
2121,511284,511281,313.46810047016186
2121,511281,502301,534.0289494156596
2121,502301,602301,0.0
2121,602301,611429,253.91580101105743
2121,611429,511429,0.0
2121,511429,504008,14362.041063580984
2121,504008,500202,1144.8880386996034
2121,500202,513040,385.18104924796114
2121,513040,513211,153.46637819043656
2121,513211,513032,224.1845893525792
2121,513032,513251,180.27796962300116
2121,513251,513253,774.4109100455591
2121,513253,513257,551.1380210100768
2121,513257,512003,287.78036427993385
2121,512003,513259,273.8676865117368
2121,513259,513261,278.7088047488135
2121,513261,512017,275.6277914760954
2121,512017,512209,276.0244006041092
2121,512209,512018,250.95036067907844
2121,512018,513262,292.50481653196465
2121,513262,513260,280.8938767849962
2121,513260,512004,214.9699651427863
2121,512004,512200,125.63256952088014
2121,512200,513258,251.57686495396
2121,513258,500100,333.62574590165514
2121,500100,516196,10246.11658915454
2121,516196,516234,340.38040792834335
2121,516234,515144,631.4550536324987
2121,515144,515145,285.83253447324535
2121,515145,516089,183.42885236684444
2121,516089,515161,288.2207562542746
2121,515161,516085,232.80575566753217
2121,516085,515146,167.8128532009978
2121,515146,515141,284.19730281930606
2121,515141,515025,342.60516491411846
2121,515025,515041,286.178709431286
2121,515041,515042,293.37317322950173
2121,515042,515043,308.8498132635553
2121,515043,515044,255.27841394062182
2121,515044,515045,392.23663580269175
2121,515045,515009,276.36354293574965
2121,515009,515019,213.49541995463653
2121,515019,515011,207.6383889123648
2121,515011,515015,276.3491316025326
2121,515015,515020,257.27296220769983
2121,515020,515013,269.69174978886866
2121,515013,515021,266.07792893744204
2121,515021,502600,159.74834383293788
2121,502600,514379,81.93745617272491
2121,514379,514415,181.34004562181343
2121,514415,514076,308.5481097359234
2121,514076,514377,160.25846598429354
2121,514377,514443,202.92974164680814
2121,514443,514384,243.4086059490951
2121,514384,514373,204.00256365120092
2121,514373,514431,279.16074302046525
2121,514431,514371,201.3110095782854
